Time,X Estimate [m],Y Estimate [m],Psi Estimate[m],xdot[m/s],ydot[m/s],psidot[rad/s],Castor 1: left_wc, Castor1: right_wc,Castor 2: left_wc, Castor2: right_wc,Castor 3: left_wc, Castor3: right_wc
32.835,0.323494,-0.119361,0.744194,-0.0906982,-0.0273865,-0,-26978,2048,-61270,39523,-140560,100267
32.8669,0.322753,-0.119706,0.742167,-0.0906982,-0.0193176,-0,-26951,1776,-61284,39507,-140831,100216
32.8988,0.322087,-0.120017,0.740381,-0.083136,-0.0193176,-0,-26926,1542,-61293,39505,-141084,100178
32.9308,0.321524,-0.120267,0.738825,-0.083136,-0.0188843,-0,-26905,1342,-61294,39505,-141307,100144
32.9468,0.321301,-0.120384,0.738203,-0.0760864,-0.0188843,-0,-26896,1254,-61294,39508,-141395,100129
32.9788,0.320913,-0.120588,0.737105,-0.0760864,-0.0174683,-0,-26882,1094,-61293,39515,-141551,100100
33.0108,0.320615,-0.12083,0.736349,-0.0608459,-0.0174683,-0,-26870,946,-61293,39549,-141671,100068
33.0428,0.32039,-0.121087,0.735868,-0.0608459,-0.0131165,-0,-26856,804,-61293,39597,-141757,100030
33.0749,0.320163,-0.121326,0.735515,0,-0.0131165,-0,-26835,661,-61296,39653,-141840,99975
33.0909,0.320055,-0.12143,0.735449,0,-0.0127625,-0,-26822,590,-61307,39680,-141869,99937
33.1229,0.319823,-0.121609,0.735481,0,-0.0116028,-0,-26790,472,-61332,39751,-141936,99857
33.1546,0.319635,-0.121719,0.735735,0,-0.0104675,-0,-26746,398,-61345,39823,-141988,99785
33.1868,0.319548,-0.121797,0.736185,0,-0.00938721,-0,-26699,341,-61347,39887,-142000,99712
33.2188,0.319524,-0.121881,0.736599,0,-0.00814819,-0,-26672,305,-61347,39946,-141999,99661
33.2348,0.319533,-0.12191,0.736767,0,-0.00646362,-0,-26667,294,-61347,39970,-141996,99640
33.2668,0.319561,-0.121947,0.737067,0,-0.0052124,-0,-26659,277,-61347,40006,-141985,99602
33.2987,0.319576,-0.121979,0.737275,0,-0.00471802,-0,-26652,261,-61347,40033,-141979,99573
33.3306,0.31957,-0.122023,0.737433,0,-0.00340576,-0,-26642,243,-61347,40057,-141977,99553
33.3626,0.319537,-0.122089,0.737542,0,-0.00231323,-0,-26629,212,-61353,40078,-141977,99535
33.3786,0.319508,-0.122118,0.737601,0,-0.00186157,-0,-26621,197,-61360,40087,-141978,99526
33.4108,0.319453,-0.122161,0.737746,0,-0.000750732,-0,-26601,173,-61370,40104,-141979,99508
33.4428,0.319403,-0.122175,0.737905,0,-0.000286865,-0,-26580,161,-61377,40117,-141980,99492
33.4744,0.319355,-0.122164,0.738061,0,-0,-0,-26555,160,-61380,40122,-141979,99483
33.5068,0.319312,-0.122155,0.738173,0.0053772,-0,-0,-26531,161,-61380,40122,-141977,99482
33.5226,0.319296,-0.122147,0.738207,0.0132202,-0,-0,-26523,163,-61380,40121,-141977,99482
33.5547,0.319279,-0.12213,0.738244,0.0209045,-0,-0,-26515,170,-61380,40119,-141978,99484
33.5866,0.319278,-0.122109,0.738294,0.0284485,-0,-0,-26513,181,-61380,40120,-141978,99484
33.6185,0.319288,-0.122086,0.738386,0.0353394,-0,-0,-26512,197,-61379,40125,-141976,99483
33.6506,0.319295,-0.122075,0.738493,0.0419373,-0,-0,-26511,212,-61379,40134,-141974,99483
33.6665,0.319301,-0.12207,0.738557,0.0671326,-0,-0,-26511,220,-61379,40140,-141973,99482
33.6986,0.319318,-0.122023,0.738799,0.0765198,-0,-0,-26510,257,-61379,40159,-141972,99476
33.7305,0.31935,-0.121958,0.739156,0.0848816,-0,-0,-26510,305,-61379,40188,-141969,99461
33.7626,0.319447,-0.121875,0.739783,0.0931702,-0,-0,-26510,374,-61376,40232,-141943,99436
33.7946,0.319602,-0.121797,0.740524,0.100201,-0,-0,-26510,443,-61365,40280,-141897,99404
33.8106,0.31969,-0.121781,0.740897,0.106116,-0,-0,-26510,468,-61358,40307,-141870,99386
33.8426,0.319868,-0.121721,0.741648,0.110962,-0,-0,-26510,528,-61342,40357,-141817,99351
33.8748,0.320082,-0.121658,0.742477,0.112921,-0,-0,-26510,597,-61319,40410,-141753,99318
33.9066,0.320363,-0.121632,0.743444,0.117975,-0,-0,-26510,666,-61286,40474,-141665,99287
33.9387,0.32065,-0.121564,0.744357,0.119226,-0,-0,-26510,743,-61244,40530,-141583,99255
33.9544,0.320802,-0.12154,0.744877,0.120862,-0,-0,-26510,783,-61226,40562,-141535,99239
33.9865,0.321064,-0.121542,0.745846,0.122467,-0,-0,-26510,850,-61193,40639,-141457,99212
34.0187,0.321308,-0.121541,0.74675,0.123663,-0,-0,-26510,908,-61165,40708,-141381,99183
34.0506,0.32152,-0.12158,0.747552,0.123376,-0,-0,-26510,948,-61137,40785,-141322,99153
34.0665,0.321613,-0.121608,0.747958,0.116461,-0,-0,-26510,967,-61124,40830,-141299,99136
34.0989,0.321708,-0.121596,0.747592,0.0283997,-0,-0,-26510,996,-61097,40928,-141251,99099
34.1308,0.321924,-0.121809,0.748693,0.0234009,-0,-0,-26510,1017,-61073,41082,-141198,99061
34.1627,0.322086,-0.121885,0.749371,0.0191528,-0,-0,-26510,1030,-61054,41162,-141156,99023
34.1947,0.322212,-0.121879,0.749745,0.0103882,-0,-0,-26510,1037,-61038,41191,-141121,98990
34.2105,0.322253,-0.121877,0.749866,0.00992432,-0,-0,-26510,1038,-61034,41199,-141108,98979
34.2428,0.322248,-0.121888,0.749771,0.00848389,-0,-0,-26510,1038,-61031,41210,-141096,98970
34.2745,0.322253,-0.121909,0.749821,0.00717163,-0,-0,-26510,1038,-61031,41219,-141094,98971
34.3064,0.322253,-0.121916,0.749836,0.00604248,-0,-0,-26510,1037,-61032,41222,-141094,98970
34.3386,0.322269,-0.121922,0.749903,0.00557251,-0,-0,-26510,1037,-61031,41229,-141089,98965
34.3544,0.322279,-0.121926,0.749948,0.00506592,-0,-0,-26510,1037,-61031,41233,-141085,98962
34.3867,0.322281,-0.121944,0.749885,0.00386963,-0,-0,-26510,1037,-61031,41245,-141076,98954
34.4185,0.322316,-0.121955,0.750042,0.00343018,-0,-0,-26510,1037,-61031,41259,-141063,98942
34.4508,0.322359,-0.121958,0.750218,0.00296631,-0,-0,-26510,1037,-61031,41272,-141047,98926
34.4824,0.322399,-0.121955,0.750368,0.00326538,-0,-0,-26510,1037,-61031,41281,-141032,98911
34.4985,0.322414,-0.12196,0.750428,0.00897217,-0,-0,-26510,1036,-61031,41286,-141026,98906
34.5305,0.322411,-0.121978,0.75037,0.0177063,-0,-0,-26510,1036,-61032,41296,-141017,98898
34.5627,0.322431,-0.122,0.750493,0.0771301,-0,-0,-26510,1037,-61032,41312,-141011,98892
34.5947,0.32246,-0.12203,0.750687,0.0791992,-0,-0,-26510,1037,-61032,41338,-141003,98879
34.6268,0.322509,-0.122113,0.751056,0.0884338,-0,-0,-26510,1040,-61031,41394,-140991,98864
34.6425,0.322534,-0.122156,0.751271,0.0975586,-0,-0,-26510,1043,-61031,41426,-140985,98855
34.6746,0.322664,-0.122202,0.751152,0.107458,-0,-0,-26510,1051,-61029,41513,-140968,98839
34.7066,0.322762,-0.122441,0.751989,0.133313,-0,-0,-26510,1062,-61025,41653,-140947,98824
34.7385,0.32285,-0.122593,0.752606,0.140759,-0,-0,-26510,1072,-61021,41746,-140923,98811
34.7705,0.322949,-0.122762,0.753272,0.147321,-0,-0,-26510,1081,-61016,41847,-140896,98797
34.7865,0.322996,-0.122849,0.753603,0.153162,-0,-0,-26510,1084,-61015,41897,-140882,98790
34.8187,0.322977,-0.123088,0.75399,0.15849,-0,-0,-26510,1088,-61013,42009,-140858,98771
34.8506,0.323067,-0.123276,0.754703,0.163593,-0,-0,-26510,1090,-61012,42124,-140837,98746
34.8824,0.323156,-0.123481,0.755449,0.167938,-0,-0,-26510,1089,-61012,42248,-140818,98718
34.9145,0.323247,-0.123696,0.756198,0.169922,-0,-0,-26510,1086,-61012,42374,-140798,98691
34.9303,0.323294,-0.123806,0.756574,0.176025,-0,-0,-26510,1084,-61012,42437,-140787,98678
34.9624,0.323277,-0.124123,0.757013,0.177979,-0,-0,-26510,1077,-61012,42570,-140764,98653
34.9943,0.323378,-0.12437,0.757813,0.183557,-0,-0,-26510,1072,-61012,42706,-140740,98629
35.0265,0.323486,-0.124628,0.758645,0.185052,-0,-0,-26510,1066,-61012,42847,-140714,98604
35.0585,0.323591,-0.124916,0.759426,0.187006,-0,-0,-26509,1044,-61012,42990,-140690,98576
35.0744,0.32364,-0.125059,0.759771,0.188965,-0,-0,-26509,1028,-61012,43058,-140680,98561
35.1067,0.323648,-0.125484,0.76024,0.190735,-0,-0,-26508,996,-61013,43209,-140663,98531
35.1383,0.32373,-0.125785,0.760936,0.192255,-0,-0,-26507,963,-61013,43355,-140653,98499
35.1703,0.3238,-0.126106,0.761653,0.193494,-0,-0,-26505,928,-61015,43510,-140648,98467
35.2023,0.323866,-0.126426,0.762324,0.193988,-0,-0,-26503,887,-61016,43663,-140647,98432
35.2184,0.323898,-0.126586,0.762635,0.193988,-0,-0,-26502,864,-61017,43736,-140646,98415
35.2502,0.323963,-0.126931,0.763218,0.193988,-0,-0,-26501,810,-61018,43884,-140645,98384
35.2823,0.324031,-0.127261,0.763862,0.193988,-0,-0,-26498,767,-61018,44033,-140641,98355
35.3142,0.3241,-0.127594,0.764519,0.193988,-0,-0,-26496,726,-61019,44183,-140636,98328
35.3462,0.324166,-0.127942,0.765107,0.193988,-0,-0,-26494,673,-61020,44330,-140633,98300
35.3624,0.324191,-0.128108,0.76541,0.193988,-0,-0,-26492,648,-61022,44403,-140633,98284
35.3942,0.324239,-0.128433,0.765997,0.193988,-0,-0,-26489,595,-61028,44547,-140635,98248
35.4261,0.324271,-0.128772,0.766559,0.193988,-0,-0,-26482,530,-61037,44692,-140641,98206
35.4585,0.324282,-0.12912,0.767122,0.193988,-0,-0,-26470,457,-61050,44838,-140650,98159
35.4901,0.32427,-0.129433,0.767714,0.193988,-0,-0,-26447,387,-61062,44978,-140662,98103
35.5062,0.324267,-0.129576,0.768003,0.193988,-0,-0,-26434,349,-61068,45043,-140666,98070
35.5384,0.324257,-0.129884,0.76861,0.193988,-0,-0,-26404,274,-61078,45179,-140674,98009
35.5704,0.324241,-0.130166,0.7692,0.193988,-0,-0,-26369,195,-61089,45304,-140680,97940
35.602,0.324255,-0.130441,0.769753,0.193988,-0,-0,-26345,108,-61102,45427,-140684,97861
35.6342,0.324271,-0.130714,0.770269,0.193988,-0,-0,-26324,15,-61120,45544,-140686,97780
35.6504,0.324281,-0.130853,0.770543,0.199994,-0,-0,-26314,-37,-61132,45605,-140687,97732
35.6825,0.324287,-0.131131,0.77104,0.199994,-0.0498718,-0,-26290,-145,-61158,45718,-140689,97640
35.7142,0.324279,-0.131459,0.771633,0.199994,-0.0498718,-0,-26254,-265,-61186,45847,-140690,97542
35.746,0.324201,-0.132077,0.77232,0.199994,-0.0498718,-0,-26198,-447,-61217,46062,-140721,97449
35.7782,0.324102,-0.133018,0.773086,0.199994,-0.0498718,-0,-26150,-721,-61261,46387,-140794,97328
35.7942,0.323986,-0.133555,0.773374,0.199994,-0.0498718,-0,-26124,-885,-61299,46564,-140852,97266
35.8265,0.323533,-0.134649,0.773745,0.199994,-0.0498718,-0,-26028,-1276,-61412,46904,-141017,97117
35.8582,0.322904,-0.135814,0.773415,0.199994,-0.0498718,-0,-25929,-1773,-61562,47217,-141248,96959
35.8903,0.322085,-0.136942,0.772636,0.199994,-0.0498718,-0,-25816,-2318,-61737,47508,-141548,96799
35.9228,0.321244,-0.137896,0.771724,0.199994,-0.0498718,-0,-25717,-2841,-61922,47764,-141867,96635
35.9386,0.320876,-0.138276,0.7713,0.199994,-0.0498718,-0,-25675,-3070,-62006,47873,-142014,96556
35.9703,0.320378,-0.138897,0.770542,0.199994,-0.0498718,-0,-25643,-3477,-62141,48062,-142262,96404
36.0025,0.320038,-0.139449,0.769588,0.199994,-0.0498718,-0,-25635,-3873,-62251,48207,-142477,96265
36.0342,0.319804,-0.139994,0.768534,0.199994,-0.0498718,-0,-25635,-4248,-62335,48323,-142653,96158
36.0694,0.319514,-0.140397,0.766833,0.199994,-0.0498718,-0,-25635,-4617,-62433,48354,-142839,96098
36.1151,0.318802,-0.141058,0.762949,0.199994,-0.0498718,-0,-25635,-5280,-62676,48316,-143149,96095
36.1464,0.318106,-0.141518,0.759574,0.199994,-0.0498718,-0,-25633,-5795,-62918,48266,-143395,96135
36.1787,0.317287,-0.141767,0.755529,0.199994,-0.0498718,-0,-25630,-6316,-63215,48136,-143669,96200
36.2103,0.316534,-0.141865,0.751565,0.199994,-0.0498718,-0,-25629,-6788,-63520,47969,-143909,96262
36.2263,0.316186,-0.141854,0.749561,0.199994,-0.0498718,-0,-25629,-6989,-63662,47865,-144017,96311
36.2583,0.315667,-0.141694,0.745716,0.199994,-0.0498718,-0,-25629,-7329,-63924,47604,-144179,96404
36.2903,0.315357,-0.141427,0.742043,0.199994,-0.0498718,-0,-25629,-7601,-64142,47289,-144292,96498
36.3223,0.315272,-0.14112,0.738481,0.199994,-0.0498718,-0,-25629,-7840,-64317,46921,-144356,96582
36.3542,0.315345,-0.140807,0.73512,0.199994,-0.0498718,-0,-25627,-8036,-64453,46524,-144375,96671
36.3703,0.315391,-0.140614,0.733546,0.199994,-0.0498718,-0,-25621,-8118,-64521,46323,-144378,96710
36.4023,0.315478,-0.140177,0.730608,0.199994,-0.0498718,-0,-25593,-8254,-64653,45921,-144386,96784
36.4344,0.315504,-0.139696,0.727376,0.199994,-0.0498718,-0,-25544,-8427,-64820,45480,-144400,96857
36.4662,0.315465,-0.139157,0.724089,0.199994,-0.0498718,-0,-25506,-8611,-65025,45054,-144437,96914
36.4983,0.315469,-0.138554,0.720631,0.199994,-0.0498718,-0,-25484,-8785,-65240,44605,-144479,96974
36.5144,0.315493,-0.138228,0.718974,0.199994,-0.0498718,-0,-25472,-8854,-65340,44378,-144496,97005
36.5462,0.31571,-0.137467,0.716011,0.199994,-0.0498718,-0,-25448,-8919,-65509,43906,-144511,97053
36.5786,0.316079,-0.136705,0.713196,0.199994,-0.0498718,-0,-25418,-8949,-65620,43405,-144512,97106
36.6103,0.316513,-0.135912,0.71063,0.199994,-0.0498718,-0,-25383,-8928,-65693,42907,-144511,97166
36.6422,0.317062,-0.135146,0.708178,0.199994,-0.0498718,-0,-25357,-8885,-65715,42404,-144509,97226
36.6583,0.317383,-0.13474,0.706845,0.199994,-0.0498718,-0,-25349,-8860,-65716,42133,-144507,97258
36.6905,0.317987,-0.133995,0.704353,0.199994,-0.0498718,-0,-25341,-8792,-65715,41631,-144502,97337
36.7222,0.318595,-0.133246,0.701878,0.199994,-0.0498718,-0,-25340,-8723,-65713,41137,-144501,97410
36.7542,0.319179,-0.132533,0.699331,0.199994,-0.0606873,-0,-25340,-8658,-65707,40646,-144502,97498
36.7864,0.319752,-0.131826,0.696925,0.199994,-0.0623779,-0,-25340,-8583,-65697,40175,-144503,97582
36.8022,0.319995,-0.131521,0.695752,0.199994,-0.0695313,-0,-25340,-8561,-65694,39959,-144504,97624
36.8342,0.320427,-0.130991,0.693437,0.199994,-0.0715027,-0,-25340,-8540,-65692,39549,-144509,97711
36.8662,0.320826,-0.130504,0.691187,0.151849,-0.0715027,-0,-25340,-8544,-65693,39158,-144518,97783
36.8983,0.321172,-0.130083,0.689057,0.144794,-0.0715027,-0,-25340,-8555,-65695,38799,-144526,97859
36.9145,0.321303,-0.129932,0.688109,0,-0.0715027,-0,-25340,-8579,-65695,38648,-144532,97888
36.9462,0.32095,-0.129878,0.68818,0,-0.069989,-0,-25341,-8647,-65716,38441,-144548,97940
36.9782,0.320808,-0.129885,0.686818,0,-0.0635864,-0,-25341,-8781,-65775,38316,-144581,97987
37.0102,0.320308,-0.130036,0.685583,0,-0.0585876,-0,-25341,-9010,-65913,38297,-144652,98010
37.0422,0.319512,-0.130361,0.684397,0,-0.0543152,-0,-25341,-9348,-66126,38357,-144729,98015
37.0582,0.318979,-0.130571,0.683793,0,-0.0524353,-0,-25341,-9551,-66261,38422,-144782,98015
37.0902,0.319127,-0.132164,0.684337,0,-0.0473083,-0,-25341,-9964,-66566,38571,-144882,98001
37.1224,0.318037,-0.132391,0.683365,0,-0.0419922,-0,-25341,-10331,-66879,38731,-144980,97970
37.1541,0.317268,-0.132457,0.683141,0,-0.0376465,-0,-25341,-10580,-67135,38897,-145034,97883
37.1864,0.316726,-0.132532,0.683268,0,-0.0371582,-0,-25342,-10772,-67322,39051,-145053,97787
37.2022,0.316554,-0.132566,0.683474,0,-0.0355408,-0,-25342,-10857,-67387,39118,-145054,97722
37.2344,0.316611,-0.133203,0.682886,0,-0.0307678,-0,-25342,-10977,-67433,39233,-145043,97595
37.2662,0.31661,-0.13333,0.683722,0,-0.0304016,-0,-25342,-11055,-67433,39323,-145011,97476
37.2986,0.31658,-0.133493,0.684457,0,-0.029187,-0,-25342,-11157,-67429,39410,-144990,97360
37.3303,0.316495,-0.133727,0.685151,0,-0.0278992,-0,-25341,-11272,-67424,39510,-144966,97263
37.3463,0.316478,-0.133857,0.685486,0,-0.0265503,-0,-25341,-11336,-67424,39553,-144943,97211
